! ACT stars,  V mag  +8.0  to  +7.0,  10.0 deg grid
000388  05 22 55.169  +61 45 05.50  -0.0004 -0.007  2000.0
000389  18 46 43.238  +63 15 56.87  +0.0039 +0.016  2000.0
000390  08 16 22.310  +63 43 48.35  -0.0066 -0.032  2000.0
000391  21 38 41.214  +64 23 08.19  +0.0006 -0.001  2000.0
000392  11 16 01.582  +64 54 27.44  +0.0020 -0.006  2000.0
000393  00 48 11.681  +65 07 10.60  +0.0034 -0.011  2000.0
000394  14 25 32.983  +65 59 16.21  -0.0057 +0.010  2000.0
000395  03 49 38.224  +67 09 55.79  +0.0027 -0.029  2000.0
000396  17 33 18.062  +67 12 13.38  -0.0018 +0.049  2000.0
000397  07 25 10.536  +67 08 49.81  -0.0014 -0.018  2000.0
000398  21 09 31.779  +68 29 27.21  -0.0082 -0.045  2000.0
000399  10 59 01.801  +69 59 20.58  +0.0041 -0.008  2000.0
000400  01 01 37.944  +70 31 16.80  +0.0042 -0.008  2000.0
000401  15 00 10.230  +70 36 50.86  -0.0016 +0.067  2000.0
000402  04 59 29.344  +71 36 28.30  -0.0015 -0.027  2000.0
000403  19 03 29.450  +73 22 44.84  +0.0009 +0.019  2000.0
000404  09 31 08.120  +73 57 29.87  +0.0018 +0.009  2000.0
000405  23 55 15.647  +74 52 25.83  -0.0013 +0.003  2000.0
000406  14 18 36.912  +75 40 07.76  -0.0003 -0.021  2000.0
000407  05 00 54.024  +77 46 31.82  -0.0034 +0.000  2000.0
000408  20 15 43.219  +78 01 22.64  -0.0025 -0.018  2000.0
000409  11 59 48.200  +79 35 43.18  -0.0016 +0.020  2000.0
000410  02 58 26.793  +81 03 35.95  +0.0037 +0.045  2000.0
000411  19 49 30.935  +82 27 17.72  -0.0075 +0.028  2000.0
END
